"sex","age","statebrn","placebrn","marstat","edyrs","occ","usyrl","usdurl","usdocl","usstatel","usplacel","usmarl","usoccl","uswagel","usbyl","ustrips","reltrip","paistrip","sport","social","chicanos","blacks","asians","anglos","latinos","lodging","english","enghome","engwork","engfrnd","engneig","finhelp","bankacct","card","taxes","consular","rent","food","remit","remit1","remit2","remit3","remit4","remit5","savings","savings1","savings2","savings3","savings4","savings5","schools","unemp","foodst","welfare","afdc","wic","ssi","general","doctor","hospital","hlthpmt1","hlthpmt2","hlthpmt3","hlthpmt4","class"
1,68,14,0,2,0,60,1956,6,2,105,5945,NA,410,NA,NA,2,2,1,1,2,1,1,NA,2,2,3,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,NA,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,NA,NA,NA,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,31,14,74,2,3,411,1978,72,8,105,6780,NA,419,0.9,1,3,1,1,2,1,1,2,NA,1,1,2,1,NA,NA,NA,NA,6,2,NA,NA,NA,150,100,500,2,6,16,8888,8888,700,2,6,4,8888,8888,2,1,2,2,NA,NA,NA,NA,1,1,7,NA,NA,NA,2
1,67,14,0,2,0,50,1982,12,5,114,7777,NA,410,NA,NA,32,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,10,11,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,44,14,0,2,6,810,1988,4,1,105,5945,NA,810,NA,NA,16,1,1,1,2,NA,2,NA,1,1,NA,4,NA,NA,NA,NA,6,2,NA,NA,NA,120,45,0,8888,8888,8888,8888,8888,500,2,11,16,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,43,14,0,2,6,559,1974,18,5,105,7400,NA,810,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,2,0,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA,80,11,8888,8888,8888,8888,NA,9,8888,8888,8888,8888,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2
1,65,14,0,2,3,10,1950,120,8,105,NA,NA,410,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,35,14,0,2,3,522,1984,3,8,105,NA,NA,419,NA,NA,3,1,1,NA,NA,2,2,NA,2,2,3,0,NA,NA,NA,NA,4,2,NA,NA,NA,0,NA,100,11,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,2
1,25,14,53,2,6,524,1986,8,8,144,1920,NA,810,3.5,1,2,1,1,2,2,2,2,NA,2,2,4,0,NA,NA,NA,NA,4,2,NA,NA,NA,40,90,300,2,8,11,16,8888,400,11,9,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,63,14,0,2,0,713,1978,6,8,144,1920,NA,810,3.75,1,7,2,1,2,2,2,2,NA,2,2,2,0,NA,NA,NA,NA,2,2,NA,NA,NA,15,10,100,8,11,8888,8888,8888,300,2,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,90,14,0,4,0,10,1929,12,3,138,NA,NA,410,NA,NA,2,2,1,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2
1,23,14,0,2,9,810,1984,48,8,144,1920,NA,539,5.5,1,1,1,1,2,2,1,2,NA,1,2,4,1,NA,NA,NA,NA,4,2,NA,NA,NA,125,80,500,11,16,8888,8888,8888,600,7,6,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,31,14,0,2,2,549,1978,9,8,144,NA,NA,549,1.38,1,1,2,1,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,3,2,NA,NA,NA,0,80,100,11,16,8888,8888,8888,NA,2,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,27,14,0,2,6,629,1983,11,1,114,1600,NA,711,3.85,1,1,1,1,2,2,2,2,NA,2,2,4,3,NA,NA,NA,NA,6,2,NA,NA,NA,30,120,100,2,16,8888,8888,8888,100,2,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,63,14,53,2,0,60,1957,1,2,105,NA,NA,410,0.5,1,4,2,2,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,3,2,NA,NA,NA,0,0,80,11,8888,8888,8888,8888,0,2,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,68,14,0,2,0,719,1985,12,8,144,3360,NA,410,3.12,1,12,2,1,2,2,2,2,NA,2,1,3,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,40,600,11,8888,8888,8888,8888,100,NA,NA,NA,NA,NA,2,2,1,2,NA,NA,NA,NA,1,2,1,NA,NA,NA,2
1,85,14,0,2,2,60,1964,2,2,104,NA,NA,410,0.57,1,6,2,2,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,45,NA,11,8888,8888,8888,8888,45,2,11,8888,8888,8888,2,1,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,46,14,0,2,2,410,1986,21,8,144,1920,NA,819,4,1,1,2,1,2,1,1,1,NA,1,1,2,1,NA,NA,NA,NA,1,2,NA,NA,NA,125,100,600,2,11,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,48,14,0,2,3,417,1988,9,6,105,7777,NA,417,4.35,1,21,2,1,2,2,2,2,NA,2,2,2,0,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,500,11,8888,8888,8888,8888,400,2,11,9,8888,8888,2,1,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,67,14,0,2,0,713,1959,8,8,144,1920,NA,810,NA,NA,3,2,1,2,2,2,2,NA,2,2,1,0,NA,NA,NA,NA,6,2,NA,NA,NA,NA,0,300,2,11,8888,8888,8888,300,2,11,9,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,4,NA,NA,NA,2
1,44,14,93,2,3,559,1985,12,8,105,4480,NA,529,3.35,1,1,1,1,2,2,2,2,NA,2,2,4,0,NA,NA,NA,NA,4,2,NA,NA,NA,NA,60,100,11,8888,8888,8888,8888,0,12,11,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,6,NA,NA,NA,2
1,33,14,0,2,6,549,1975,6,8,105,4480,NA,524,3.25,1,3,2,1,1,2,1,2,NA,2,2,1,1,NA,NA,NA,NA,6,1,NA,NA,NA,30,80,320,2,11,8888,8888,8888,0,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,27,14,0,2,6,410,1978,12,8,105,NA,NA,549,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,67,14,0,2,0,529,1952,4,2,105,7777,NA,410,0.75,1,4,2,2,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,1,2,NA,NA,NA,20,24,50,11,8888,8888,8888,8888,0,12,11,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,1,NA,NA,NA,2
1,26,14,0,2,2,549,1988,11,8,105,4480,NA,549,4.25,1,5,1,1,2,1,2,2,NA,2,2,4,3,NA,NA,NA,NA,4,2,NA,NA,NA,100,200,100,2,11,8888,8888,8888,300,14,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,1,NA,NA,NA,2
1,55,14,0,2,1,410,1988,9,1,148,7777,NA,410,4.5,1,11,1,2,2,2,2,2,NA,2,2,4,0,NA,NA,NA,NA,4,2,NA,NA,NA,0,120,600,11,8888,8888,8888,8888,100,11,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,69,14,0,2,0,529,1958,2,2,105,6920,NA,410,1,1,2,2,1,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,0,25,11,8888,8888,8888,8888,70,2,12,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,50,14,0,2,0,713,1960,3,2,104,NA,NA,410,0.5,1,3,2,2,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,2,2,NA,NA,NA,0,24,50,12,11,8888,8888,8888,45,8,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2
1,30,14,74,2,6,419,1986,6,8,105,6780,NA,419,8.5,1,2,1,1,1,2,2,2,NA,1,1,4,3,NA,NA,NA,NA,6,2,NA,NA,NA,130,130,NA,7,6,8888,8888,8888,800,6,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,26,14,0,2,9,549,1979,18,8,105,5945,NA,810,3.55,1,1,2,1,2,2,2,2,NA,2,2,1,0,NA,NA,NA,NA,1,2,NA,NA,NA,40,160,200,8,11,8888,8888,8888,100,2,8,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,65,14,0,2,3,130,1982,9,8,105,NA,NA,410,5,1,8,1,2,2,1,1,2,NA,2,2,1,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,0,600,2,11,8888,8888,8888,500,6,11,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,94,14,0,2,0,60,1945,36,8,105,4480,NA,810,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,43,14,0,2,4,410,1968,156,5,105,6780,NA,419,4.16,1,1,1,2,2,1,2,2,NA,2,2,4,1,NA,NA,NA,NA,6,1,NA,NA,NA,300,300,0,8888,8888,8888,8888,8888,200,2,8,6,8888,8888,1,2,1,1,NA,NA,NA,NA,1,1,4,NA,NA,NA,2
1,56,14,0,2,0,549,1970,216,1,114,1600,NA,549,NA,NA,4,1,2,2,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,11,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,63,14,0,2,2,719,1978,3,8,105,7360,NA,711,2.5,1,5,1,1,NA,2,2,2,NA,2,2,4,0,NA,NA,NA,NA,4,2,NA,NA,NA,0,NA,150,11,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,74,14,0,4,1,60,1931,3,8,144,4880,NA,410,2.5,1,2,1,1,2,1,2,2,NA,2,2,4,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,NA,0,8888,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,43,14,0,2,0,410,1980,6,8,105,2840,NA,410,4.37,1,1,2,2,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,6,2,NA,NA,NA,60,100,150,11,8888,8888,8888,8888,0,12,14,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,63,14,0,2,3,529,1974,4,8,105,4940,NA,410,1.87,1,8,2,2,2,2,2,2,NA,2,2,3,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,40,18,12,8888,8888,8888,8888,80,12,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,43,14,0,2,3,419,1985,48,1,110,5000,NA,419,NA,NA,1,2,2,2,1,1,1,NA,1,1,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,200,11,8888,8888,8888,8888,NA,2,11,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,1,NA,NA,NA,2
1,31,14,0,2,4,559,1988,5,8,105,NA,NA,417,2,1,2,1,2,1,2,2,2,NA,2,2,4,1,NA,NA,NA,NA,2,2,NA,NA,NA,0,100,150,11,8888,8888,8888,8888,300,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,25,14,0,2,6,410,1986,12,8,144,1920,NA,810,4,1,2,2,1,2,2,2,1,NA,1,2,2,3,NA,NA,NA,NA,6,2,NA,NA,NA,50,80,600,15,8888,8888,8888,8888,0,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,31,14,0,2,3,410,1988,4,8,148,7777,NA,410,4.25,1,3,1,2,2,2,2,2,NA,2,2,4,0,NA,NA,NA,NA,6,2,NA,NA,NA,54,140,200,11,8888,8888,8888,8888,200,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,30,14,0,2,5,410,1981,8,8,110,7777,NA,410,3.57,1,5,2,1,1,2,1,1,NA,1,1,3,0,NA,NA,NA,NA,2,2,NA,NA,NA,0,100,10,11,8888,8888,8888,8888,300,6,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,70,14,0,2,0,410,1964,8,2,132,NA,NA,410,0.9,1,5,2,1,2,1,1,2,NA,2,2,3,0,NA,NA,NA,NA,2,2,NA,NA,NA,0,55,864,11,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,68,14,0,4,0,50,1978,2,8,106,6560,NA,549,4,1,7,2,2,2,1,2,2,NA,2,2,4,0,NA,NA,NA,NA,6,2,NA,NA,NA,13,NA,NA,11,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,68,14,0,2,0,60,1958,3,8,144,NA,NA,549,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,25,11,8888,8888,8888,8888,NA,14,8888,8888,8888,8888,2,NA,NA,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,2
1,55,14,0,2,0,410,1987,9,1,148,7777,NA,410,4,1,5,2,1,2,2,1,2,NA,1,2,3,0,NA,NA,NA,NA,2,2,NA,NA,NA,0,120,500,11,8888,8888,8888,8888,0,2,3,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,2
1,56,14,0,2,3,524,1971,204,1,114,1600,NA,524,NA,NA,4,2,1,2,NA,1,1,NA,1,NA,6,4,NA,NA,NA,NA,3,NA,NA,NA,NA,30,NA,30,11,8888,8888,8888,8888,NA,14,8888,8888,8888,8888,2,1,NA,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,2
1,61,14,0,2,12,713,1983,13,1,144,1920,NA,810,4.25,1,23,2,1,2,2,1,1,NA,1,1,2,3,NA,NA,NA,NA,6,1,NA,NA,NA,40,40,120,11,8888,8888,8888,8888,600,9,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,32,14,74,2,9,713,1984,15,8,105,4480,NA,539,6.5,1,6,1,1,2,1,1,1,NA,2,1,4,3,NA,NA,NA,NA,6,2,NA,NA,NA,250,400,50,11,8888,8888,8888,8888,0,15,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,2
1,41,14,0,2,0,549,1988,48,1,105,7320,NA,549,17,1,4,2,1,2,NA,NA,1,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,11,8888,8888,8888,8888,NA,2,8888,8888,8888,8888,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2
1,46,14,0,2,0,410,1974,4,8,144,7240,NA,549,4.5,1,2,2,1,2,2,2,1,NA,1,1,2,0,NA,NA,NA,NA,3,2,NA,NA,NA,5,20,100,11,8888,8888,8888,8888,60,15,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,33,14,0,2,6,529,1978,108,8,105,5945,NA,711,9,1,3,2,2,2,2,2,2,NA,2,2,6,3,NA,NA,NA,NA,4,2,NA,NA,NA,0,60,452.49,11,8888,8888,8888,8888,678.73,2,9,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,44,14,0,2,0,819,1977,12,8,105,6920,NA,410,2.5,1,1,1,1,2,2,1,2,NA,2,2,4,0,NA,NA,NA,NA,2,2,NA,NA,NA,0,80,200,11,8888,8888,8888,8888,NA,9,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,53,32,6,2,8,629,1958,2,2,105,6780,NA,410,0.9,1,3,1,2,2,2,2,2,NA,2,2,3,3,NA,NA,NA,NA,6,2,NA,NA,NA,0,9,0,8888,8888,8888,8888,8888,526.09,8,5,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
2,84,14,0,4,9,60,1928,48,8,123,2160,NA,20,8888,8888,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,61,14,0,2,6,419,1974,180,1,133,5600,NA,419,NA,NA,1,2,2,2,2,NA,1,NA,1,1,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,300,11,8888,8888,8888,8888,NA,11,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,2
1,68,14,0,1,2,410,1959,12,8,106,6560,NA,529,1.45,1,2,1,1,2,1,2,1,NA,2,1,4,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,10,40,11,8888,8888,8888,8888,800,7,8888,8888,8888,8888,2,1,2,NA,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,25,14,0,2,6,410,1988,2,1,111,7777,NA,410,NA,NA,4,2,NA,NA,NA,1,2,NA,NA,2,3,3,NA,NA,NA,NA,3,2,NA,NA,NA,40,100,500,11,8888,8888,8888,8888,NA,2,8,11,8888,8888,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,2
2,23,14,0,6,6,142,1985,10,8,105,4480,NA,549,1.75,1,1,1,1,2,2,1,1,NA,2,1,4,1,NA,NA,NA,NA,4,2,NA,NA,NA,50,100,100,11,8888,8888,8888,8888,0,2,11,8888,8888,8888,2,2,2,1,NA,NA,NA,NA,1,1,7,NA,NA,NA,2
1,53,14,0,2,0,411,1950,18,8,144,4880,NA,419,0.7,1,1,2,1,2,2,1,2,NA,1,2,3,0,NA,NA,NA,NA,6,2,NA,NA,NA,0,70,0,8888,8888,8888,8888,8888,100,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,2
1,28,14,0,2,6,524,1985,6,8,105,7360,NA,819,5,1,3,1,1,2,2,1,2,NA,1,2,4,1,NA,NA,NA,NA,4,2,NA,NA,NA,30,60,280,11,8888,8888,8888,8888,0,12,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,2,5,NA,NA,NA,2
1,35,14,0,2,13,549,1988,5,8,144,1920,NA,549,NA,NA,5,1,1,2,2,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,4,2,NA,NA,NA,NA,100,0,8888,8888,8888,8888,8888,0,15,8888,8888,8888,8888,2,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2
1,38,14,0,2,3,810,1986,36,8,105,4480,NA,810,1.25,1,1,2,1,2,2,2,2,NA,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,450,200,11,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2
1,54,14,0,2,1,410,1956,96,2,144,NA,NA,410,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,43,14,0,1,2,549,1988,3,1,105,7400,NA,810,6,1,21,1,2,2,2,1,1,NA,1,1,2,3,NA,NA,NA,NA,2,1,NA,NA,NA,100,60,300,NA,NA,NA,NA,NA,700,8888,8888,8888,8888,8888,2,1,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,35,14,0,2,6,549,1987,16,1,105,7400,NA,549,6.5,1,9,1,1,2,2,2,2,NA,2,2,4,1,NA,NA,NA,NA,4,2,NA,NA,NA,100,250,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,1,1,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,36,14,0,2,9,549,1988,12,1,105,7400,NA,549,5.5,1,5,1,1,2,2,2,2,NA,2,2,4,1,NA,NA,NA,NA,2,2,NA,NA,NA,100,100,200,11,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,34,14,0,2,9,549,1988,12,1,105,4480,NA,810,11,1,5,1,1,2,2,2,2,NA,1,1,4,4,NA,NA,NA,NA,4,2,NA,NA,NA,400,220,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,46,14,0,2,6,810,1987,24,1,105,4480,NA,810,12,1,8,1,1,2,2,2,2,NA,1,1,1,4,NA,NA,NA,NA,6,2,NA,NA,NA,150,60,250,11,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,36,14,0,2,12,549,1981,102,1,105,4480,NA,549,9,1,3,1,1,2,2,2,2,NA,2,2,4,4,NA,NA,NA,NA,4,2,NA,NA,NA,785,400,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,1,1,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,47,14,0,2,3,50,1986,42,1,105,7360,NA,50,8888,8888,9,2,2,1,2,1,2,NA,2,2,1,3,NA,NA,NA,NA,2,2,NA,NA,NA,375,140,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,1,1,1,NA,NA,NA,NA,1,1,7,NA,NA,NA,1
1,41,14,0,2,0,524,1988,18,1,105,4480,NA,524,5,1,2,1,2,2,2,2,2,NA,2,2,2,1,NA,NA,NA,NA,6,2,NA,NA,NA,580,450,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,1,5,NA,NA,NA,1
1,38,8,37,2,6,810,1974,186,8,105,4480,NA,810,1.75,1,1,1,2,2,2,1,2,NA,1,2,1,3,NA,NA,NA,NA,2,1,NA,NA,NA,300,200,0,8888,8888,8888,8888,8888,200,8888,8888,8888,8888,8888,1,2,2,1,NA,NA,NA,NA,1,1,5,NA,NA,NA,1
1,66,14,0,5,0,50,1981,96,1,105,7360,NA,50,8888,8888,3,2,2,2,2,1,2,NA,2,2,4,0,NA,NA,NA,NA,6,2,NA,NA,NA,200,200,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,1,1,1,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,20,14,0,2,9,711,1986,42,8,105,4480,NA,529,4.8,1,1,1,1,2,2,2,2,NA,2,2,4,3,NA,NA,NA,NA,4,2,NA,NA,NA,300,200,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,1,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,70,14,73,2,0,50,1948,492,1,105,7360,NA,50,8888,8888,7,2,2,2,2,2,2,NA,2,2,4,1,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,1000,NA,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,1,2,2,NA,NA,NA,NA,1,1,4,NA,NA,NA,1
1,31,14,0,2,6,549,1988,18,8,105,4480,NA,549,4.25,1,1,2,1,2,2,2,2,NA,2,1,4,0,NA,NA,NA,NA,4,2,NA,NA,NA,250,200,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,32,14,0,2,4,524,1984,66,1,105,4480,NA,524,7.5,1,2,1,2,2,2,2,2,NA,1,2,4,3,NA,NA,NA,NA,6,1,NA,NA,NA,585,400,0,8888,8888,8888,8888,8888,100,8888,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,26,14,0,1,4,810,1987,30,1,105,4480,NA,810,4.25,1,2,1,1,2,2,1,2,NA,1,1,4,3,NA,NA,NA,NA,2,2,NA,NA,NA,170,200,400,2,11,8888,8888,8888,0,8888,8888,8888,8888,8888,2,1,2,2,NA,NA,NA,NA,1,1,5,NA,NA,NA,1
1,23,14,0,2,5,810,1989,6,1,105,4480,NA,810,4.25,1,2,1,1,2,2,1,2,NA,1,2,4,1,NA,NA,NA,NA,4,2,NA,NA,NA,150,70,50,11,8888,8888,8888,8888,300,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,5,NA,NA,NA,1
1,19,14,0,2,7,810,1988,9,8,105,4480,NA,549,3.5,1,1,2,1,1,2,2,2,NA,2,1,4,3,NA,NA,NA,NA,4,2,NA,NA,NA,160,70,200,2,11,8888,8888,8888,100,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,23,14,0,1,9,810,1988,18,1,105,4480,NA,810,5,1,2,1,1,1,2,1,1,NA,1,2,1,3,NA,NA,NA,NA,2,2,NA,NA,NA,178,40,100,11,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,1,1,5,NA,NA,NA,1
1,25,14,0,1,8,810,1985,50,1,105,4480,NA,810,4.9,1,2,2,1,2,2,2,2,NA,2,1,1,4,NA,NA,NA,NA,1,2,NA,NA,NA,100,20,600,2,11,8888,8888,8888,300,8888,8888,8888,8888,8888,2,2,2,2,NA,NA,NA,NA,2,2,8888,NA,NA,NA,1
1,29,14,0,2,8,713,1977,60,8,105,4480,NA,810,5.9,1,2,1,1,2,2,1,2,NA,1,1,4,3,NA,NA,NA,NA,6,1,NA,NA,NA,300,150,NA,NA,NA,NA,NA,NA,200,3,8888,8888,8888,8888,1,2,2,2,NA,NA,NA,NA,1,1,5,NA,NA,NA,2
